PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Li, J; Cairns, BJ; Li, JS; Zhu, TT				Li, Jin; Cairns, Benjamin J.; Li, Jingsong; Zhu, Tingting			Generating synthetic mixed-type longitudinal electronic health records for artificial intelligent applications	NPJ DIGITAL MEDICINE												The recent availability of electronic health records (EHRs) have provided enormous opportunities to develop artificial intelligence (AI) algorithms. However, patient privacy has become a major concern that limits data sharing across hospital settings and subsequently hinders the advances in AI. Synthetic data, which benefits from the development and proliferation of generative models, has served as a promising substitute for real patient EHR data. However, the current generative models are limited as they only generate singletype of clinical data for a synthetic patient, i.e., either continuous-valued or discrete-valued. To mimic the nature of clinical decision-making which encompasses various data types/sources, in this study, we propose a generative adversarial network (GAN) entitled EHR-M-GAN that simultaneously synthesizes mixed-type timeseries EHR data. EHR-M-GAN is capable of capturing the multidimensional, heterogeneous, and correlated temporal dynamics in patient trajectories. We have validated EHR-M-GAN on three publicly-available intensive care unit databases with records from a total of 141,488 unique patients, and performed privacy risk evaluation of the proposed model. EHR-M-GAN has demonstrated its superiority over state-of-the-art benchmarks for synthesizing clinical timeseries with high fidelity, while addressing the limitations regarding data types and dimensionality in the current generative models. Notably, prediction models for outcomes of intensive care performed significantly better when training data was augmented with the addition of EHR-M-GAN-generated timeseries. EHR-M-GAN may have use in developing AI algorithms in resource-limited settings, lowering the barrier for data acquisition while preserving patient privacy.					; Cairns, Benjamin/D-2748-2011; Zhu, Tingting/O-6989-2017	Li, Jin/0009-0006-2316-9169; Li, Jingsong/0000-0002-1064-637X; Zhu, Tingting/0000-0002-1552-5630													2398-6352					MAY 27	2023	6	1							98	10.1038/s41746-023-00834-7	http://dx.doi.org/10.1038/s41746-023-00834-7								37244963					WOS:000995767300001
J	Libbi, CA; Trienes, J; Trieschnigg, D; Seifert, C				Libbi, Claudia Alessandra; Trienes, Jan; Trieschnigg, Dolf; Seifert, Christin			Generating Synthetic Training Data for Supervised De-Identification of Electronic Health Records	FUTURE INTERNET												A major hurdle in the development of natural language processing (NLP) methods for Electronic Health Records (EHRs) is the lack of large, annotated datasets. Privacy concerns prevent the distribution of EHRs, and the annotation of data is known to be costly and cumbersome. Synthetic data presents a promising solution to the privacy concern, if synthetic data has comparable utility to real data and if it preserves the privacy of patients. However, the generation of synthetic text alone is not useful for NLP because of the lack of annotations. In this work, we propose the use of neural language models (LSTM and GPT-2) for generating artificial EHR text jointly with annotations for named-entity recognition. Our experiments show that artificial documents can be used to train a supervised named-entity recognition model for de-identification, which outperforms a state-of-the-art rule-based baseline. Moreover, we show that combining real data with synthetic data improves the recall of the method, without manual annotation effort. We conduct a user study to gain insights on the privacy of artificial text. We highlight privacy risks associated with language models to inform future research on privacy-preserving automated text generation and metrics for evaluating privacy-preservation during text generation.						Trienes, Jan/0000-0001-8891-0022; Seifert, Christin/0000-0002-6776-3868													1999-5903					MAY	2021	13	5							136	10.3390/fi13050136	http://dx.doi.org/10.3390/fi13050136													WOS:000654014000001
J	Kroes, SKS; van Leeuwen, M; Groenwold, RHH; Janssen, MP				Kroes, Shannon K. S.; van Leeuwen, Matthijs; Groenwold, Rolf H. H.; Janssen, Mart P.			Generating synthetic mixed discrete-continuous health records with mixed sum-product networks	JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION												Objective Privacy is a concern whenever individual patient health data is exchanged for scientific research. We propose using mixed sum-product networks (MSPNs) as private representations of data and take samples from the network to generate synthetic data that can be shared for subsequent statistical analysis. This anonymization method was evaluated with respect to privacy and information loss. Materials and methods Using a simulation study, information loss was quantified by assessing whether synthetic data could reproduce regression parameters obtained from the original data. Predictors variable types were varied between continuous, count, categorical, and mixed discrete-continuous. Additionally, we measured whether the MSPN approach successfully anonymizes the data by removing associations between background and sensitive information for these datasets. Results The synthetic data generated with MSPNs yielded regression results highly similar to those generated with original data, differing less than 5% in most simulation scenarios. Standard errors increased compared to the original data. Particularly for smaller datasets (1000 records), this resulted in a discrepancy between the estimated and empirical standard errors. Sensitive values could no longer be inferred from background information for at least 99% of tested individuals. Discussion The proposed anonymization approach yields very promising results. Further research is required to evaluate its performance with other types of data and analyses, and to predict how user parameter choices affect a bias-privacy trade-off. Conclusion Generating synthetic data from MSPNs is a promising, easy-to-use approach for anonymization of sensitive individual health data that yields informative and private data.					; Janssen, Mart/AFS-8628-2022; Groenwold, Rolf/GVT-4023-2022	Kroes, Shannon/0000-0002-2761-1245; Groenwold, Rolf/0000-0001-9238-6999; van Leeuwen, Matthijs/0000-0002-0510-3549													1067-5027	1527-974X				DEC 13	2022	30	1					16	25		10.1093/jamia/ocac184	http://dx.doi.org/10.1093/jamia/ocac184		OCT 2022						36228120					WOS:000867365200001
J	Achterberg, JL; Haas, MR; Spruit, MR				Achterberg, Jim L.; Haas, Marcel R.; Spruit, Marco R.			On the evaluation of synthetic longitudinal electronic health records	BMC MEDICAL RESEARCH METHODOLOGY												BackgroundSynthetic Electronic Health Records (EHRs) are becoming increasingly popular as a privacy enhancing technology. However, for longitudinal EHRs specifically, little research has been done into how to properly evaluate synthetically generated samples. In this article, we provide a discussion on existing methods and recommendations when evaluating the quality of synthetic longitudinal EHRs.MethodsWe recommend to assess synthetic EHR quality through similarity to real EHRs in low-dimensional projections, accuracy of a classifier discriminating synthetic from real samples, performance of synthetic versus real trained algorithms in clinical tasks, and privacy risk through risk of attribute inference. For each metric we discuss strengths and weaknesses, next to showing how it can be applied on a longitudinal dataset.ResultsTo support the discussion on evaluation metrics, we apply discussed metrics on a dataset of synthetic EHRs generated from the Medical Information Mart for Intensive Care-IV (MIMIC-IV) repository.ConclusionsThe discussion on evaluation metrics provide guidance for researchers on how to use and interpret different metrics when evaluating the quality of synthetic longitudinal EHRs.					; Spruit, Marco/HZL-8810-2023	Achterberg, Jim/0009-0000-9589-7831; 														1471-2288				AUG 14	2024	24	1							181	10.1186/s12874-024-02304-4	http://dx.doi.org/10.1186/s12874-024-02304-4								39143466					WOS:001290716200001
J	Wang, E; Mott, K; Zhang, HT; Gazit, S; Chodick, G; Burcu, M				Wang, Echo; Mott, Katrina; Zhang, Hongtao; Gazit, Sivan; Chodick, Gabriel; Burcu, Mehmet			Validation Assessment of Privacy-Preserving Synthetic Electronic Health Record Data: Comparison of Original Versus Synthetic Data on Real-World COVID-19 Vaccine Effectiveness	PHARMACOEPIDEMIOLOGY AND DRUG SAFETY												Purpose: To assess the validity of privacy-preserving synthetic data by comparing results from synthetic versus original EHR data analysis. Methods: A published retrospective cohort study on real-world effectiveness of COVID-19 vaccines by Maccabi Healthcare Services in Israel was replicated using synthetic data generated from the same source, and the results were compared between synthetic versus original datasets. The endpoints included COVID-19 infection, symptomatic COVID-19 infection and hospitalization due to infection and were also assessed in several demographic and clinical subgroups. In comparing synthetic versus original data estimates, several metrices were utilized: standardized mean differences (SMD), decision agreement, estimate agreement, confidence interval overlap, and Wald test. Synthetic data were generated five times to assess the stability of results. Results: The distribution of demographic and clinical characteristics demonstrated very small difference (< 0.01 SMD). In the comparison of vaccine effectiveness assessed in relative risk reduction between synthetic versus original data, there was a 100% decision agreement, 100% estimate agreement, and a high level of confidence interval overlap (88.7%-99.7%) in all five replicates across all subgroups. Similar findings were achieved in the assessment of vaccine effectiveness against symptomatic COVID-19 Infection. In the comparison of hazard ratios for COVID 19-related hospitalization and odds ratio for symptomatic COVID-19 Infection, the Wald tests suggested no significant difference between respective effect estimates in all five replicates for all patient subgroups but there were disagreements in estimate and decision metrices in some subgroups and replicates. Conclusions: Overall, comparison of synthetic versus original real-world data demonstrated good validity and reliability. Transparency on the process to generate high fidelity synthetic data and assurances of patient privacy are warranted.					chodick, gabby/AFP-0827-2022														1053-8569	1099-1557				OCT 7	2024	33	10							e70019	10.1002/pds.70019	http://dx.doi.org/10.1002/pds.70019								39375947					WOS:001330421700001
J	Tian, MH; Chen, B; Guo, A; Jiang, SY; Zhang, AR				Tian, Muhang; Chen, Bernie; Guo, Allan; Jiang, Shiyi; Zhang, Anru R.			Reliable generation of privacy-preserving synthetic electronic health record time series via diffusion models	JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION												Objective Electronic health records (EHRs) are rich sources of patient-level data, offering valuable resources for medical data analysis. However, privacy concerns often restrict access to EHRs, hindering downstream analysis. Current EHR deidentification methods are flawed and can lead to potential privacy leakage. Additionally, existing publicly available EHR databases are limited, preventing the advancement of medical research using EHR. This study aims to overcome these challenges by generating realistic and privacy-preserving synthetic EHRs time series efficiently.Materials and Methods We introduce a new method for generating diverse and realistic synthetic EHR time series data using denoizing diffusion probabilistic models. We conducted experiments on 6 databases: Medical Information Mart for Intensive Care III and IV, the eICU Collaborative Research Database (eICU), and non-EHR datasets on Stocks and Energy. We compared our proposed method with 8 existing methods.Results Our results demonstrate that our approach significantly outperforms all existing methods in terms of data fidelity while requiring less training effort. Additionally, data generated by our method yield a lower discriminative accuracy compared to other baseline methods, indicating the proposed method can generate data with less privacy risk.Discussion The proposed model utilizes a mixed diffusion process to generate realistic synthetic EHR samples that protect patient privacy. This method could be useful in tackling data availability issues in the field of healthcare by reducing barrier to EHR access and supporting research in machine learning for health.Conclusion The proposed diffusion model-based method can reliably and efficiently generate synthetic EHR time series, which facilitates the downstream medical data analysis. Our numerical results show the superiority of the proposed method over all other existing methods.																			1067-5027	1527-974X				SEP 2	2024	31	11					2529	2539		10.1093/jamia/ocae229	http://dx.doi.org/10.1093/jamia/ocae229		SEP 2024						39222376					WOS:001302259200001
J	Loni, M; Poursalim, F; Asadi, M; Gharehbaghi, A				Loni, Mohammad; Poursalim, Fatemeh; Asadi, Mehdi; Gharehbaghi, Arash			A review on generative AI models for synthetic medical text, time series, and longitudinal data	NPJ DIGITAL MEDICINE												This paper presents the results of a novel scoping review on the practical models for generating three different types of synthetic health records (SHRs): medical text, time series, and longitudinal data. The innovative aspects of the review, which incorporate study objectives, data modality, and research methodology of the reviewed studies, uncover the importance and the scope of the topic for the digital medicine context. In total, 52 publications met the eligibility criteria for generating medical time series (22), longitudinal data (17), and medical text (13). Privacy preservation was found to be the main research objective of the studied papers, along with class imbalance, data scarcity, and data imputation as the other objectives. The adversarial network-based, probabilistic, and large language models exhibited superiority for generating synthetic longitudinal data, time series, and medical texts, respectively. Finding a reliable performance measure to quantify SHR re-identification risk is the major research gap of the topic.					Gharehbaghi, Arash/AEE-8526-2022	Loni, Mohammad/0000-0002-9704-7117; Ghareh Baghi, Arash/0000-0002-3413-2859													2398-6352					MAY 15	2025	8	1							281	10.1038/s41746-024-01409-w	http://dx.doi.org/10.1038/s41746-024-01409-w								40374917					WOS:001488847900004
J	Huang, RC; Wu, HH; Yuan, YH; Xu, YF; Qian, H; Zhang, CW; Wei, X; Lu, S; Zhang, X; Kan, JB; Wan, C; Liu, Y				Huang, Ruochen; Wu, Honghan; Yuan, Yuhan; Xu, Yifan; Qian, Hao; Zhang, Changwei; Wei, Xin; Lu, Shan; Zhang, Xin; Kan, Jingbao; Wan, Cheng; Liu, Yun			Evaluation and Bias Analysis of Large Language Models in Generating Synthetic Electronic Health Records: Comparative Study	JOURNAL OF MEDICAL INTERNET RESEARCH												Background: Synthetic electronic health records (EHRs) generated by large language models (LLMs) offer potential for clinical education and model training while addressing privacy concerns. However, performance variations and demographic biases in these models remain underexplored, posing risks to equitable health care. Objective: This study aimed to systematically assess the performance of various LLMs in generating synthetic EHRs and to critically evaluate the presence of gender and racial biases in the generated outputs. We focused on assessing the completeness and representativeness of these EHRs across 20 diseases with varying demographic prevalence. Methods: A framework was developed to generate 140,000 synthetic EHRs using 10 standardized prompts across 7 LLMs. The electronic health record performance score (EPS) was introduced to quantify completeness, while the statistical parity difference (SPD) was proposed to assess the degree and direction of demographic bias. Chi-square tests were used to evaluate the presence of bias across demographic groups. Results: Larger models exhibited superior performance but heightened biases. TheYi-34B achieved the highest EPS (96.8), while smaller models (Qwen-1.8B: EPS=63.35) underperformed. Sex polarization emerged: female-dominated diseases (eg, multiple sclerosis) saw amplified female representation in outputs (Qwen-14B: 973/1000, 97.3% female vs 564,424/744,778, 75.78% real; SPD=+21.50%), while balanced diseases and male-dominated diseases skewed the male group (eg, hypertension Llama 2-13 B: 957/1000, 95.7% male vs 79,540,040/152,466,669, 52.17% real; SPD=+43.50%). Racial bias patterns revealed that some models overestimated the representation of White (eg, Yi-6B: mean SPD +14.40%, SD 16.22%) or Black groups (eg, Yi-34B: mean SPD +14.90%, SD 27.16%), while most models systematically underestimated the representation of Hispanic (average SPD across7 models is-11.93%, SD 8.36%) and Asian groups (average SPD across7 models is-0.77%, SD 11.99%). Conclusions:Larger models, such asYi-34B, Qwen-14B, and Llama 2 to 13 B, showed improved performance in generating more comprehensive EHRs, as reflected in higher EPS values. However, this increased performance was accompanied by a notable escalation in both gender and racial biases, highlighting a performance-bias trade-off. The study identified 4 key findings as follows: (1) as model size increased, EHR generation improved, but demographic biases also became more pronounced; (2) biases were observed across all models, notjust the larger ones; (3) gender bias closely aligned with real-world disease prevalence, while racial bias was evident in only a subset of diseases; and (4) racial biases varied, with some diseases showing overrepresentation of White or Black populations and underrepresentation of Hispanic and Asian groups. These findings underline the need for effective bias mitigation strategies and the development of benchmarks to ensure fairness in artificial intelligence applications for health care.					Wu, Honghan/ACX-8646-2022; Zhang, Changwei/GWQ-7984-2022	Wu, Honghan/0000-0002-0213-5668; Kan, Jingbao/0000-0001-8146-4605; Huang, Ruochen/0009-0006-5297-2970; Zhang, Changwei/0000-0002-6155-4205													1439-4456	1438-8871				MAY 12	2025	27								e65317	10.2196/65317	http://dx.doi.org/10.2196/65317								40354109					WOS:001495317500007
J	Abdel-Khalek, S; Algarni, AD; Amoudi, G; Alkhalaf, S; Alhomayani, FM; Kathiresan, S				Abdel-Khalek, Sayed; Algarni, Abeer D.; Amoudi, Ghada; Alkhalaf, Salem; Alhomayani, Fahad Mohammed; Kathiresan, Shankar			Leveraging AI-Generated Content for Synthetic Electronic Health Record Generation With Deep Learning-Based Diagnosis Model	IEEE TRANSACTIONS ON CONSUMER ELECTRONICS												Consumer electronics have transformed the way we interact with technology, improving convenience and connectivity in day-to-day lives. In the healthcare sector, recent technologies have resulted in enhanced diagnosis, treatment, and patient care. Wearables, artificial intelligence-based data analytics, and telemedicine transform the way of monitoring and managing health, fostering a proactive approach to well-being. The popularity of ChatGPT is proven great potential for AI-generated content (AIGC) that has formed a major impact on the artificial intelligence (AI) community and accelerates the reconsidering of the prospects of general AI. The AIGC is also exposed as a considerable scope to impulse healthcare electronics (HE). Although generative AI has achieved popularity like the formation of images, it could be employed for producing synthetic tabular information. The production of synthetic electronic health records (EHR) undertakes to increase the utilization of machine learning (ML) methods that commonly function with massive quantities of data. ML will identify non-intuitive classifier patterns that permit a new integration of patient feature predictive ability. Currently, deep learning (DL) techniques are effectively utilized in EHR data from medical domains. DL methods excellently captured the significant and beneficial features and patterns from the comprehensive medical information in EHR data. This study presents AI-generated content for Synthetic Electronic Health Record Generation with a Deep Learning-based Diagnosis (SEHRG-DLD) Model. The focus of the SEHRG-DLD technique is to initially generate the synthetic EHR data and then analyze the medical data for disease diagnosis using the DL model. The SEHRG-DLD technique comprises a two-stage process: synthetic data generation and disease diagnosis. At the initial stage, the SEHRG-DLD technique uses the ChatGPT tool to generate synthetic EHR data. Then, the SEHRG-DLD technique undergoes the disease diagnosis process using three sub-processes namely Harris Hawks Optimization (HHO) based feature selection, deep belief network (DBN) based classification, and Golden Jackal Optimization (GJO) based hyperparameter tuning. The application of the HHO and GJO algorithms helps in accomplishing enhanced diagnostic performance of the SEHRG-DLD technique. The performance analysis of the SEHRG-DLD technique is examined by employing the ChatGPT-generated dataset. The experimental results clearly stated the supremacy of the SEHRG-DLD technique over other recent methods for different measures.					Kathiresan, Shankar/Y-9178-2018; Alkhalaf, Salem/F-6912-2014; Amoudi, Ghada/AFQ-7440-2022	Alkhalaf, Salem/0000-0002-5900-6752; Amoudi, Ghada/0000-0001-5640-7166													0098-3063	1558-4127				FEB	2025	71	1					1363	1370		10.1109/TCE.2024.3415626	http://dx.doi.org/10.1109/TCE.2024.3415626													WOS:001511063200028
J	Ive, J				Ive, Julia			Leveraging the potential of synthetic text for AI in mental healthcare	FRONTIERS IN DIGITAL HEALTH												In today's world it seems fair to say that extensive digital data sharing is the price we pay for the technological advances we have seen achieved as a result of AI systems analysing large quantities of data in a relatively short time. Where such AI is used in the realm of mental health, this data sharing poses additional challenges not just due to the sensitive nature of the data itself but also the potential vulnerability of the data donors themselves should there be a cybersecurity data breach. To address the problem, the AI community proposes to use synthetic text preserving only the salient properties of the original. Such text has potential to fill gaps in the textual data availability (e.g., rare conditions or under-represented groups) while reducing exposure. Our perspective piece is aimed to demystify the process of generating synthetic text, explain its algorithmic and ethical challenges, especially for the mental health domain, as well as most promising ways of overcoming them. We aim to promote better understanding and as a result acceptability of synthetic text outside the research community.					Ive, Julia/GWM-4678-2022															2673-253X				OCT 24	2022	4								1010202	10.3389/fdgth.2022.1010202	http://dx.doi.org/10.3389/fdgth.2022.1010202								36352890					WOS:001033151700001
